,stock_id,time_id,target
19868,5,5853,0.003052217
20147,5,8346,0.003567561
22298,5,26440,0.00303133
21911,5,23045,0.002547615
21423,5,18748,0.016983439
21797,5,22038,0.006983218
22046,5,24179,0.004225642
19151,5,11,0.002562166
20505,5,11440,0.006085623
22014,5,23892,0.00298204
20557,5,11876,0.00703629
19789,5,5249,0.006750509
19525,5,3012,0.005709033
22566,5,28930,0.008041314
20656,5,12611,0.00622829
22307,5,26494,0.005104756
21684,5,20995,0.003121861
22938,5,32452,0.003577174
22306,5,26488,0.004857825
19895,5,6085,0.008406631
21545,5,19729,0.006646833
22546,5,28737,0.003133402
20580,5,12028,0.004888645
19792,5,5297,0.002263641
20534,5,11718,0.003473149
19339,5,1565,0.012032082
20665,5,12704,0.004636976
22677,5,29997,0.004302495
21838,5,22455,0.017943414
22377,5,27092,0.007397291
20272,5,9377,0.005132948
19161,5,146,0.010361896
19503,5,2881,0.004303051
19500,5,2846,0.00780204
22363,5,26973,0.003221843
21317,5,17949,0.007775678
19350,5,1707,0.007662755
21143,5,16575,0.002603451
22542,5,28656,0.007973598
20778,5,13598,0.002522886
19278,5,1191,0.019502012
22093,5,24728,0.006329577
19597,5,3668,0.011305717
22035,5,24101,0.005245358
21682,5,20972,0.004656022
22133,5,25107,0.007643242
19240,5,852,0.004506062
20031,5,7194,0.003256808
21623,5,20453,0.001492065
21156,5,16676,0.010688816
21013,5,15499,0.00582144
20208,5,8840,0.002674675
20620,5,12352,0.002556753
22066,5,24401,0.003304142
20551,5,11860,0.006555093
19212,5,568,0.00274156
22311,5,26538,0.002066842
21901,5,22962,0.008204484
22269,5,26186,0.004783203
20667,5,12717,0.008970345
20852,5,14177,0.005720741
19265,5,1100,0.002715951
22484,5,27994,0.002853239
21145,5,16601,0.00383943
22264,5,26152,0.002923682
21109,5,16282,0.003852548
21677,5,20939,0.01145798
22807,5,31202,0.003465531
22481,5,27981,0.003232838
21108,5,16280,0.008351618
22628,5,29577,0.004187735
22789,5,31060,0.005766372
20355,5,10163,0.002218863
19556,5,3327,0.003111212
22844,5,31434,0.002587525
20588,5,12111,0.003112907
21903,5,22973,0.012663929
20177,5,8618,0.012407601
22770,5,30852,0.008594337
20966,5,15035,0.003888656
21759,5,21716,0.001468166
21688,5,21038,0.012285008
21393,5,18502,0.011081854
20532,5,11700,0.011425893
22119,5,25002,0.003712468
21478,5,19234,0.004193384
22193,5,25569,0.002164448
21067,5,15861,0.002590955
22389,5,27168,0.002768322
22958,5,32654,0.006751364
20633,5,12465,0.00403247
21141,5,16560,0.00409547
19475,5,2591,0.005017189
20090,5,7716,0.003625048
22212,5,25668,0.006117793
21841,5,22495,0.002556987
21399,5,18560,0.009358125
22513,5,28371,0.009084627
21212,5,17109,0.005466473
20244,5,9190,0.003927957
21926,5,23170,0.004183139
22390,5,27174,0.002522084
20442,5,10932,0.005829092
20715,5,13148,0.005272444
20002,5,6932,0.004014885
21406,5,18597,0.003557193
20252,5,9219,0.00496593
22795,5,31113,0.005883934
20767,5,13523,0.005523687
19928,5,6382,0.003556721
20515,5,11504,0.011937503
20954,5,14926,0.002993753
20279,5,9448,0.005278376
22625,5,29554,0.003102122
22808,5,31209,0.003013997
22335,5,26786,0.001612896
21811,5,22159,0.004895107
20719,5,13163,0.004113228
22504,5,28256,0.004324655
21198,5,17013,0.003050109
22911,5,32175,0.00408668
20684,5,12859,0.002683584
19290,5,1249,0.002164396
21660,5,20796,0.003275288
20739,5,13350,0.008560127
22472,5,27940,0.010523155
19598,5,3685,0.005945714
20335,5,10000,0.002843708
19539,5,3135,0.002011893
20381,5,10450,0.003924698
22883,5,31883,0.003347966
19970,5,6723,0.00433225
21928,5,23185,0.00770064
19847,5,5743,0.00196611
22968,5,32712,0.005683902
22191,5,25551,0.005479502
22233,5,25815,0.004568563
19634,5,4037,0.004213485
20286,5,9557,0.019456405
20967,5,15038,0.006247718
19379,5,1920,0.001955439
22509,5,28323,0.003215689
21279,5,17626,0.006016529
21384,5,18447,0.001516649
20302,5,9737,0.010757985
22258,5,26091,0.002860753
21413,5,18653,0.008500966
21732,5,21431,0.003254566
19174,5,250,0.005140542
20268,5,9343,0.005756874
19251,5,985,0.002220573
19778,5,5164,0.002926914
20621,5,12358,0.010576182
19411,5,2119,0.003575607
21012,5,15491,0.007403536
20538,5,11730,0.002895479
20142,5,8224,0.006762708
20399,5,10608,0.006161847
21695,5,21094,0.00452573
22618,5,29480,0.002358464
22037,5,24123,0.002888875
22412,5,27398,0.004758125
20711,5,13097,0.003626036
20845,5,14105,0.003506867
19158,5,109,0.006507597
21176,5,16815,0.004647005
20216,5,8950,0.006166353
21052,5,15765,0.002668494
19513,5,2932,0.002428857
22832,5,31348,0.00884429
20863,5,14273,0.002511954
20163,5,8518,0.013649443
19550,5,3270,0.002435586
21955,5,23366,0.002649909
22964,5,32692,0.006524384
21144,5,16594,0.004000482
20689,5,12923,0.004394089
21418,5,18701,0.005367662
19648,5,4103,0.002789375
21572,5,20021,0.005158682
22142,5,25177,0.008637011
20383,5,10460,0.002728276
19188,5,335,0.007220918
21842,5,22496,0.00295865
22959,5,32662,0.002458323
20014,5,7009,0.00361362
20756,5,13473,0.002271531
22907,5,32134,0.008645376
19495,5,2803,0.002624865
22839,5,31404,0.003516585
22587,5,29138,0.00450293
21846,5,22517,0.005267047
19535,5,3108,0.006528906
22806,5,31196,0.003261146
21899,5,22946,0.004823728
19937,5,6476,0.003302049
19357,5,1761,0.006310519
21694,5,21083,0.009705945
20203,5,8776,0.004746745
21257,5,17448,0.002543378
19670,5,4275,0.003669917
20219,5,9000,0.002435771
22787,5,31055,0.003601256
19198,5,427,0.016373294
21704,5,21164,0.014744217
19819,5,5497,0.00371992
20001,5,6931,0.00434696
19919,5,6287,0.003061202
20804,5,13791,0.005184491
19848,5,5749,0.002960344
22134,5,25108,0.00589287
19443,5,2385,0.003855775
22600,5,29267,0.006056964
20044,5,7261,0.003603284
20475,5,11143,0.003559346
20133,5,8186,0.014070259
20262,5,9289,0.005085549
19781,5,5193,0.005584004
21117,5,16352,0.006064741
19362,5,1813,0.023531174
22345,5,26844,0.002262155
20759,5,13488,0.00216494
22810,5,31236,0.005173822
20437,5,10890,0.004996934
19348,5,1676,0.001412234
21480,5,19255,0.00670231
22861,5,31601,0.01355001
20592,5,12135,0.002981914
19673,5,4302,0.00488827
21084,5,15991,0.006273723
22512,5,28354,0.003812055
22651,5,29793,0.002588878
21857,5,22622,0.002715226
21739,5,21486,0.004501975
21608,5,20341,0.006635496
21305,5,17841,0.002494735
21335,5,18029,0.002406269
22957,5,32653,0.002522205
22798,5,31138,0.00296058
19971,5,6729,0.01533934
20354,5,10150,0.005199937
21552,5,19815,0.00478823
20814,5,13872,0.003370467
22454,5,27822,0.00349314
21934,5,23220,0.004129182
21447,5,18956,0.003870337
20795,5,13720,0.003367487
21631,5,20550,0.0042133
19900,5,6115,0.004233946
20311,5,9822,0.002895658
22403,5,27288,0.003946199
21224,5,17193,0.002647728
22192,5,25560,0.009357941
19308,5,1363,0.00476207
20296,5,9674,0.017266506
19444,5,2390,0.006134782
20127,5,8085,0.00932896
19409,5,2117,0.002078798
20911,5,14629,0.004049602
22541,5,28635,0.006077261
22742,5,30598,0.00380871
20519,5,11559,0.004787527
22312,5,26555,0.002903106
20054,5,7369,0.005783358
19663,5,4209,0.002514232
19217,5,611,0.005019053
21632,5,20551,0.00294571
22609,5,29362,0.004470429
20876,5,14341,0.003499016
20940,5,14857,0.002255584
22055,5,24339,0.002152939
21523,5,19554,0.002350629
22370,5,27015,0.00431701
22274,5,26204,0.002938922
21444,5,18944,0.00487093
20547,5,11809,0.002522047
20394,5,10559,0.006064843
22183,5,25474,0.004288685
19299,5,1292,0.00498658
20322,5,9932,0.015603732
22567,5,28932,0.00916773
22325,5,26672,0.00749822
20037,5,7219,0.003988636
20070,5,7548,0.003195053
20968,5,15042,0.001934785
20637,5,12498,0.005323161
21316,5,17946,0.003445142
21022,5,15548,0.00349685
21984,5,23628,0.002568747
22419,5,27469,0.006151485
19822,5,5512,0.002860826
21058,5,15823,0.008105545
21258,5,17454,0.003244286
20796,5,13729,0.004951211
21185,5,16880,0.005580293
20831,5,13989,0.002699799
19414,5,2139,0.003390377
20473,5,11122,0.004129271
19746,5,4902,0.006163366
22228,5,25773,0.003710834
22170,5,25359,0.003019402
22592,5,29171,0.008293749
21644,5,20631,0.002559457
20841,5,14079,0.005888914
19359,5,1789,0.003502647
21574,5,20055,0.001904477
21534,5,19629,0.003173925
20650,5,12579,0.004471613
20234,5,9100,0.008268085
22116,5,24949,0.012566412
20259,5,9281,0.003630623
19784,5,5218,0.005337983
21363,5,18224,0.007302603
19959,5,6626,0.002214875
22405,5,27304,0.003849308
21860,5,22638,0.010354215
19201,5,454,0.001753831
22577,5,29012,0.002797964
21278,5,17617,0.002765375
21791,5,22008,0.006135288
20187,5,8667,0.005613088
22511,5,28342,0.002681481
19519,5,2992,0.002203455
22616,5,29445,0.003766355
20632,5,12444,0.00430124
20512,5,11497,0.005896767
20664,5,12703,0.002164409
21302,5,17832,0.007214671
22508,5,28319,0.012583361
22276,5,26222,0.003061645
21590,5,20196,0.003028528
20749,5,13417,0.010609778
19725,5,4714,0.002643974
21390,5,18495,0.001619862
22061,5,24385,0.003160616
22234,5,25844,0.003769234
19310,5,1377,0.002729844
20395,5,10561,0.004971531
20504,5,11433,0.004311079
20439,5,10898,0.004642892
19289,5,1247,0.004370016
20307,5,9779,0.01517978
22916,5,32205,0.002760797
20265,5,9311,0.002933725
20003,5,6939,0.003000183
21391,5,18498,0.011086364
22153,5,25277,0.002148344
22326,5,26678,0.005305875
19203,5,468,0.003120429
22464,5,27876,0.012418209
22238,5,25866,0.003433119
21327,5,17987,0.004082695
22277,5,26250,0.003227164
19769,5,5113,0.003169303
20145,5,8298,0.007236515
22122,5,25018,0.008138637
20751,5,13425,0.004021722
20362,5,10230,0.003907441
21633,5,20557,0.00490179
19317,5,1427,0.005051153
21151,5,16637,0.003250208
22853,5,31522,0.005140613
21542,5,19697,0.009486473
22575,5,29003,0.003598103
22823,5,31320,0.005180484
21770,5,21834,0.004053642
22919,5,32235,0.004016973
22329,5,26708,0.005608795
22409,5,27339,0.008790165
21892,5,22907,0.00185646
21470,5,19157,0.00850532
19679,5,4367,0.004827957
19209,5,539,0.005391532
20098,5,7775,0.006650748
21496,5,19386,0.003467277
21640,5,20585,0.012842759
19431,5,2239,0.002586776
20333,5,9988,0.002729014
20779,5,13599,0.004624515
22013,5,23873,0.004536469
21965,5,23486,0.006561953
22075,5,24497,0.002544895
21925,5,23156,0.003496253
22748,5,30641,0.003883663
20476,5,11151,0.005066488
20426,5,10781,0.004697446
20433,5,10827,0.004022673
22095,5,24741,0.003722433
19955,5,6607,0.003673516
22568,5,28958,0.004557235
20679,5,12822,0.004401286
21549,5,19772,0.005122416
19199,5,436,0.0051438
20720,5,13180,0.007524828
20708,5,13044,0.003721546
21847,5,22519,0.004148913
19951,5,6568,0.00624309
22841,5,31412,0.006670967
20460,5,11054,0.007697665
22522,5,28449,0.003442987
19574,5,3465,0.002548629
19150,5,5,0.006234129
21499,5,19417,0.002193651
22058,5,24351,0.007722325
22324,5,26613,0.00250826
20126,5,8081,0.001725194
21184,5,16877,0.005103084
20419,5,10734,0.003364859
19326,5,1477,0.0044463
22216,5,25712,0.002400507
19662,5,4201,0.006645231
20436,5,10856,0.005590608
20612,5,12287,0.004401834
20962,5,14994,0.001734665
20289,5,9606,0.005475415
21005,5,15400,0.00868596
19916,5,6272,0.006546967
20498,5,11389,0.001973095
21705,5,21169,0.001650029
20204,5,8779,0.011149611
20467,5,11090,0.004207674
22036,5,24120,0.00491548
20412,5,10701,0.004446213
22847,5,31456,0.002213217
22180,5,25452,0.005014252
22253,5,26052,0.003556741
19530,5,3044,0.002051542
21016,5,15521,0.005869568
22270,5,26190,0.003807173
21900,5,22947,0.011290232
22159,5,25318,0.003709544
22906,5,32131,0.006479213
19569,5,3414,0.00414698
19775,5,5152,0.0032601
21237,5,17295,0.002229818
20630,5,12436,0.003764957
20209,5,8859,0.003283983
21120,5,16374,0.004361204
19230,5,728,0.005359513
19223,5,650,0.001872366
21974,5,23536,0.003346288
20402,5,10619,0.005036053
21551,5,19810,0.002661564
21044,5,15727,0.002928113
21014,5,15516,0.001506377
20611,5,12279,0.002385283
19657,5,4158,0.003842372
20331,5,9973,0.010400784
22287,5,26337,0.003486071
19638,5,4060,0.003403754
20274,5,9396,0.00340347
22011,5,23858,0.004182185
20691,5,12935,0.004691299
19538,5,3130,0.007135919
22473,5,27956,0.004032842
22525,5,28484,0.004708228
21361,5,18220,0.008445126
20440,5,10899,0.004754013
20011,5,6999,0.002581878
22204,5,25627,0.00382278
19965,5,6657,0.005168804
20236,5,9123,0.005589631
21818,5,22249,0.01037455
20726,5,13240,0.003863053
21262,5,17490,0.004143032
22790,5,31068,0.002178123
22398,5,27240,0.006697989
20429,5,10796,0.005891774
19754,5,4958,0.004433878
21601,5,20306,0.0031211
22631,5,29592,0.005948264
19502,5,2876,0.005651953
19473,5,2573,0.00452156
22416,5,27427,0.00633484
21936,5,23228,0.003596479
22012,5,23863,0.003839211
20805,5,13792,0.003401849
21348,5,18147,0.002563809
21232,5,17247,0.004664662
21566,5,19955,0.002698989
20555,5,11872,0.006079306
22041,5,24149,0.005657736
20849,5,14169,0.007489225
20855,5,14215,0.004991425
21217,5,17161,0.001913871
19772,5,5139,0.002386499
22793,5,31083,0.006438454
21772,5,21848,0.003134452
22607,5,29336,0.005001519
20981,5,15176,0.004684457
20424,5,10776,0.004842736
21357,5,18205,0.003338422
19313,5,1404,0.003045804
20903,5,14564,0.008106321
21197,5,17010,0.003792817
22608,5,29337,0.005923928
21396,5,18514,0.006085168
21999,5,23765,0.005169571
19558,5,3333,0.007407546
19292,5,1264,0.008242037
19172,5,229,0.001375485
21402,5,18582,0.005266249
20920,5,14730,0.003466849
20155,5,8441,0.006952932
19791,5,5285,0.008405916
21535,5,19636,0.007968294
20493,5,11351,0.003694295
19534,5,3098,0.003971686
20038,5,7237,0.006821146
21989,5,23652,0.007323747
20235,5,9114,0.005140673
22025,5,24014,0.004700555
19681,5,4377,0.003451933
21003,5,15388,0.006176787
21085,5,16016,0.003392869
22638,5,29656,0.002385374
22865,5,31653,0.002723916
21082,5,15982,0.006178185
20821,5,13936,0.002685163
21259,5,17460,0.006313315
22636,5,29644,0.008262449
20298,5,9694,0.003435783
19936,5,6463,0.006699627
20735,5,13318,0.00414005
22813,5,31254,0.002864924
22776,5,30974,0.012197559
22178,5,25437,0.004356205
22441,5,27664,0.011137831
20102,5,7818,0.003141907
21310,5,17876,0.005772212
21870,5,22749,0.002813556
22843,5,31433,0.001874581
20724,5,13217,0.002388071
21105,5,16235,0.006039451
21880,5,22825,0.005681456
22477,5,27970,0.001189398
22241,5,25894,0.004270213
21991,5,23658,0.00236113
20481,5,11227,0.00347874
20992,5,15280,0.004819267
21358,5,18212,0.004758492
21806,5,22115,0.00478831
19904,5,6144,0.011559771
21622,5,20445,0.00225902
20528,5,11655,0.005184866
22217,5,25713,0.006488876
21250,5,17390,0.008620418
19436,5,2303,0.003435805
22147,5,25220,0.004497308
22414,5,27406,0.003808661
20229,5,9072,0.003745966
20661,5,12676,0.002803981
21950,5,23342,0.005263387
19285,5,1227,0.004413169
21603,5,20323,0.004945597
21341,5,18088,0.004664251
19361,5,1810,0.002863731
22077,5,24535,0.004306892
19424,5,2185,0.002706834
19238,5,840,0.003874764
22151,5,25270,0.004259836
19448,5,2424,0.006145647
19717,5,4649,0.002276697
22921,5,32245,0.004117908
19465,5,2525,0.003400558
21301,5,17825,0.003633387
22442,5,27669,0.010310007
21170,5,16771,0.006297762
22032,5,24073,0.005848205
22745,5,30620,0.00743946
19678,5,4364,0.005077089
22707,5,30312,0.003911537
19458,5,2468,0.006613438
20655,5,12588,0.00544466
20524,5,11607,0.003472133
20284,5,9501,0.00364365
20353,5,10135,0.006228204
20468,5,11096,0.005338141
21482,5,19262,0.01933292
19983,5,6820,0.004853628
21260,5,17474,0.004577726
20832,5,14001,0.00606901
21437,5,18911,0.005570949
21530,5,19614,0.002074648
22502,5,28225,0.002467096
21154,5,16660,0.003623988
22039,5,24131,0.004050578
22658,5,29850,0.007652973
20316,5,9885,0.00690254
19779,5,5171,0.003770443
21875,5,22780,0.002194682
22294,5,26407,0.007355458
22601,5,29271,0.01073551
22050,5,24224,0.003404866
21290,5,17708,0.002773802
21011,5,15486,0.003329628
20372,5,10339,0.004398446
22751,5,30692,0.002175811
21935,5,23226,0.00386263
21805,5,22106,0.015068856
19309,5,1365,0.004697109
22650,5,29791,0.005928671
22017,5,23955,0.006085959
22728,5,30454,0.006363686
19521,5,3001,0.005124959
21281,5,17639,0.001032852
22857,5,31570,0.002280151
22740,5,30585,0.009622596
21487,5,19281,0.005784086
20703,5,13010,0.004930824
19389,5,1991,0.004364141
20579,5,12021,0.002857921
21128,5,16460,0.00276222
21599,5,20268,0.002465381
21352,5,18178,0.00162341
19768,5,5101,0.003914278
21531,5,19623,0.006690124
20240,5,9160,0.003536669
19445,5,2392,0.005880923
19580,5,3531,0.005288042
19429,5,2213,0.002266243
22738,5,30547,0.005190335
19177,5,266,0.006402908
22221,5,25745,0.002988798
21662,5,20826,0.003872419
20806,5,13798,0.00363457
19872,5,5907,0.003080491
20119,5,8011,0.003631343
22967,5,32709,0.003346795
22614,5,29431,0.011898067
22059,5,24357,0.0023916
20100,5,7799,0.003706225
20361,5,10220,0.002318817
20578,5,12012,0.002760605
19576,5,3484,0.003646415
22858,5,31572,0.00873262
19325,5,1471,0.011740513
21073,5,15906,0.006537549
22678,5,30013,0.003983557
19743,5,4867,0.002187884
19554,5,3322,0.003702904
19641,5,4071,0.004624345
22177,5,25429,0.007754682
19974,5,6742,0.003576278
19997,5,6917,0.008533875
22886,5,31941,0.005087288
22755,5,30730,0.003098045
20861,5,14247,0.003277526
22371,5,27019,0.004164636
20938,5,14838,0.004366093
21441,5,18928,0.004682931
20520,5,11577,0.002700102
22763,5,30793,0.004640133
21295,5,17791,0.012281552
19559,5,3367,0.006731457
21210,5,17091,0.004295518
22639,5,29664,0.003717309
22696,5,30224,0.003668341
21602,5,20317,0.018558033
20991,5,15276,0.00630231
20101,5,7811,0.003516852
20454,5,11007,0.002849239
20359,5,10206,0.002612589
21541,5,19690,0.003519639
20124,5,8068,0.004123356
19624,5,3962,0.002587896
19365,5,1822,0.002518756
22750,5,30658,0.005772358
19650,5,4131,0.002366023
20733,5,13305,0.005847071
21435,5,18878,0.005778866
20784,5,13643,0.003889778
21186,5,16900,0.00231556
19688,5,4432,0.005490295
22488,5,28043,0.006949345
20280,5,9456,0.003384208
21213,5,17112,0.003350499
22842,5,31415,0.006767668
19646,5,4089,0.003174063
19461,5,2491,0.002419363
19281,5,1209,0.010103351
19401,5,2076,0.003690271
22068,5,24406,0.011657296
20464,5,11062,0.009097683
21912,5,23049,0.008711371
21334,5,18023,0.006528092
19797,5,5314,0.005440992
19744,5,4869,0.008838221
22407,5,27313,0.002867654
19960,5,6631,0.003311749
22224,5,25755,0.006023856
21812,5,22166,0.007036635
19428,5,2199,0.005298273
21557,5,19871,0.008528994
19179,5,289,0.005470394
22138,5,25150,0.004774622
20881,5,14416,0.003418698
21548,5,19765,0.003391042
21850,5,22543,0.003650937
21436,5,18908,0.006067846
21225,5,17194,0.003443493
21027,5,15599,0.007929859
19297,5,1289,0.004446047
19809,5,5421,0.008143651
21968,5,23500,0.005263015
21124,5,16429,0.006153223
21863,5,22671,0.004703394
19720,5,4667,0.007224758
22482,5,27985,0.006427267
19196,5,420,0.012243701
19799,5,5344,0.003511772
21036,5,15687,0.009849536
20018,5,7041,0.00441457
21717,5,21300,0.003164085
20040,5,7249,0.005166481
20470,5,11113,0.019356162
21810,5,22133,0.001910788
22137,5,25148,0.016208232
19977,5,6777,0.005102351
22851,5,31482,0.008773185
22086,5,24680,0.00430918
20812,5,13861,0.002548337
21173,5,16793,0.006229811
19183,5,310,0.009236349
20993,5,15288,0.005132217
20566,5,11940,0.004817157
22118,5,24997,0.00497287
21653,5,20734,0.004469743
20207,5,8825,0.003625329
19747,5,4905,0.003037388
20010,5,6979,0.008201377
19159,5,123,0.004235039
21288,5,17698,0.004696852
21134,5,16500,0.002709942
19939,5,6481,0.005584297
21460,5,19065,0.005573638
21681,5,20953,0.003014235
21346,5,18141,0.008538875
22528,5,28509,0.002569346
20393,5,10554,0.005230587
22648,5,29775,0.008025076
19228,5,709,0.009364377
22364,5,26997,0.004978657
21963,5,23462,0.003780611
21556,5,19845,0.009271593
21233,5,17259,0.001513906
21851,5,22548,0.002253476
19384,5,1948,0.005546359
21826,5,22307,0.007481934
21521,5,19542,0.004266136
19152,5,16,0.00325348
22778,5,30987,0.007529134
22927,5,32280,0.003790453
20905,5,14573,0.005875094
20626,5,12419,0.004064706
20198,5,8749,0.003475066
20390,5,10530,0.004181878
20568,5,11952,0.00187106
20088,5,7709,0.004905857
19545,5,3179,0.015366946
20012,5,7005,0.002688064
22674,5,29972,0.005355611
21701,5,21139,0.004685674
22303,5,26471,0.004856274
21581,5,20086,0.010452394
19460,5,2489,0.005324569
20768,5,13529,0.008284118
22010,5,23836,0.002810861
21090,5,16081,0.006036517
21718,5,21301,0.003178879
21894,5,22912,0.00453296
20929,5,14795,0.006723945
22149,5,25250,0.005384176
20379,5,10433,0.005998983
19909,5,6177,0.00689367
20961,5,14982,0.007251257
22558,5,28839,0.006494938
20517,5,11511,0.001585008
21387,5,18483,0.004129883
20883,5,14422,0.003882723
19813,5,5458,0.004303757
22469,5,27919,0.003169393
22974,5,32750,0.003847187
21513,5,19495,0.001961068
19892,5,6074,0.008512442
21992,5,23683,0.00283365
22840,5,31406,0.004954384
22332,5,26759,0.00356236
20662,5,12691,0.008206058
22506,5,28267,0.00437396
19176,5,256,0.002774002
22444,5,27722,0.002375378
20164,5,8524,0.002271343
21454,5,18999,0.006504968
22772,5,30896,0.001780872
20116,5,7921,0.007071946
20750,5,13421,0.002397637
21122,5,16404,0.001355163
19832,5,5620,0.006734669
22433,5,27569,0.003563309
20013,5,7008,0.005818538
21696,5,21099,0.004400476
21239,5,17315,0.004517617
20141,5,8222,0.004933813
20064,5,7478,0.01069477
21804,5,22081,0.008833112
22355,5,26891,0.004039878
21297,5,17809,0.005035064
19335,5,1541,0.004736122
20914,5,14646,0.002478019
20072,5,7566,0.003196895
19224,5,652,0.002652442
22396,5,27208,0.006885332
22733,5,30494,0.001601661
22660,5,29871,0.002419144
21634,5,20559,0.004056422
19890,5,6068,0.008014428
22342,5,26835,0.002682965
22439,5,27622,0.004553215
20893,5,14476,0.008074116
21714,5,21248,0.006566456
19969,5,6696,0.005195142
22226,5,25766,0.003569205
20266,5,9312,0.006732752
20859,5,14243,0.011138024
19306,5,1350,0.00336628
21617,5,20418,0.005424813
19981,5,6815,0.008178236
20508,5,11475,0.002631705
22446,5,27757,0.00356025
19652,5,4138,0.003547946
22476,5,27964,0.002482248
21514,5,19499,0.00656953
21748,5,21634,0.002563999
22353,5,26886,0.003810538
22190,5,25525,0.002495933
21547,5,19747,0.007161314
21194,5,16992,0.001812344
21130,5,16479,0.002878607
22185,5,25483,0.003471549
20206,5,8822,0.002169309
20496,5,11374,0.003451106
22336,5,26788,0.003096297
21516,5,19512,0.006760211
21741,5,21507,0.002548152
19505,5,2891,0.002073289
22719,5,30376,0.002409358
21691,5,21053,0.004132323
22249,5,26020,0.003622914
19873,5,5910,0.004298056
21378,5,18402,0.003158662
21126,5,16438,0.006706351
19394,5,2014,0.002027812
22682,5,30063,0.006541833
20448,5,10956,0.003096977
22621,5,29507,0.003601994
19542,5,3152,0.007738568
20896,5,14494,0.003582278
22491,5,28078,0.006817984
19235,5,753,0.003762869
19896,5,6089,0.002834283
20330,5,9972,0.003724471
21959,5,23417,0.005437031
20465,5,11070,0.002415407
21240,5,17324,0.017099337
20251,5,9215,0.003496396
20062,5,7465,0.006473274
20112,5,7884,0.004904341
19704,5,4570,0.004304763
22146,5,25219,0.005981178
21578,5,20078,0.00224539
22799,5,31144,0.004035435
21707,5,21203,0.005212096
22762,5,30791,0.00336301
19256,5,1020,0.003118628
21157,5,16679,0.00568357
19587,5,3596,0.00685867
20950,5,14913,0.003081907
21385,5,18471,0.00265413
21362,5,18222,0.009703328
21591,5,20199,0.006169078
19320,5,1459,0.009449566
22533,5,28539,0.005153999
21135,5,16504,0.003740442
20521,5,11579,0.007307436
21272,5,17578,0.011947866
20826,5,13968,0.007304887
20308,5,9787,0.007196485
20277,5,9438,0.006977723
21207,5,17076,0.004529008
22174,5,25399,0.009113984
21208,5,17078,0.003478149
21505,5,19466,0.002284659
19976,5,6771,0.003260199
22229,5,25796,0.001869319
19434,5,2267,0.004301873
22316,5,26572,0.004063398
22627,5,29570,0.009809795
21814,5,22178,0.003792965
21918,5,23130,0.008432331
22848,5,31462,0.006203378
21799,5,22047,0.003871214
22451,5,27799,0.003501178
21430,5,18831,0.003128771
20590,5,12115,0.005252272
21671,5,20900,0.001342259
21944,5,23290,0.003626614
21337,5,18059,0.0022407
21964,5,23464,0.006690519
22421,5,27487,0.004067147
21153,5,16649,0.001861274
20400,5,10610,0.005698712
21104,5,16200,0.002822704
21303,5,17837,0.005353043
21389,5,18494,0.003102468
20406,5,10661,0.003477771
19205,5,493,0.006502708
19632,5,4032,0.007649965
19193,5,380,0.005385851
20971,5,15063,0.003711925
20693,5,12949,0.00377955
19470,5,2566,0.008178817
20491,5,11327,0.010633881
21284,5,17670,0.002485303
22941,5,32466,0.009895733
21628,5,20491,0.004673818
22933,5,32352,0.008678384
20587,5,12103,0.003306919
22231,5,25803,0.011589913
22346,5,26849,0.004341828
21405,5,18595,0.003006594
19387,5,1980,0.010622015
20947,5,14908,0.003975201
20959,5,14977,0.002427595
20153,5,8426,0.005297811
22725,5,30416,0.006134805
21543,5,19699,0.002281639
22040,5,24143,0.014706635
22347,5,26862,0.003892407
22071,5,24443,0.002378247
21940,5,23246,0.004926403
21655,5,20770,0.002337103
20349,5,10105,0.004187594
19450,5,2436,0.001814983
21657,5,20782,0.003268648
20092,5,7745,0.006321215
22413,5,27403,0.002414666
21520,5,19532,0.006819402
20409,5,10682,0.003581008
22044,5,24171,0.004722228
21672,5,20914,0.003535376
19613,5,3846,0.005204438
19155,5,72,0.006964444
19991,5,6859,0.003934195
21018,5,15529,0.009914653
19476,5,2593,0.003771867
22023,5,24002,0.010358358
22479,5,27977,0.004227091
22429,5,27527,0.003942432
20614,5,12299,0.002742652
20042,5,7258,0.007606994
21211,5,17093,0.002610212
19844,5,5706,0.002929734
19537,5,3123,0.00452417
21721,5,21328,0.002270049
19753,5,4957,0.003456652
19992,5,6895,0.003423172
19472,5,2568,0.002875384
21897,5,22928,0.011825738
21017,5,15525,0.003794872
22819,5,31298,0.014682196
22054,5,24334,0.004728573
22365,5,26999,0.005489629
21763,5,21744,0.004311894
22293,5,26400,0.002817439
22723,5,30405,0.003721215
21713,5,21246,0.002106414
21752,5,21655,0.011069231
20430,5,10806,0.00958422
19980,5,6809,0.005609338
21054,5,15772,0.005132038
19605,5,3732,0.003227059
19457,5,2466,0.003357487
21270,5,17569,0.002576637
21455,5,19033,0.003094065
21412,5,18640,0.010564046
21200,5,17031,0.005017508
20452,5,10987,0.003702116
19478,5,2631,0.003645082
22949,5,32597,0.002066355
20854,5,14205,0.005925017
22121,5,25015,0.001509044
20868,5,14285,0.008386412
21762,5,21734,0.002521339
19629,5,4013,0.004651782
22870,5,31714,0.004208866
22343,5,26837,0.004621632
19267,5,1119,0.003211207
21121,5,16402,0.003552123
20707,5,13039,0.009265255
22637,5,29649,0.00210992
